note_on,time,velocity
60,253.39772727272725,90
60,253.53636363636363,90
60,253.68636363636364,90
60,253.81363636363636,90
60,254.12272727272725,90
60,254.27272727272725,90
60,254.41136363636363,90
60,21.354545454545452,90
60,21.995454545454546,90
60,22.313636363636363,90
60,22.81590909090909,90
60,22.954545454545453,90
60,23.275,90
60,23.913636363636364,90
60,24.543181818181818,90
60,24.863636363636363,90
60,25.375,90
60,25.504545454545454,90
60,25.825,90
60,26.46363636363636,90
60,27.104545454545452,90
60,27.424999999999997,90
60,27.924999999999997,90
60,28.052272727272726,90
60,28.37272727272727,90
60,29.013636363636362,90
60,29.652272727272727,90
60,29.972727272727273,90
60,30.474999999999998,90
60,30.613636363636363,90
60,30.93409090909091,90
60,31.57272727272727,90
60,32.20227272727273,90
60,32.52272727272727,90
60,32.875,90
60,33.03409090909091,90
60,33.17272727272727,90
60,33.48181818181818,90
60,34.12272727272727,90
60,34.763636363636365,90
60,35.08181818181818,90
60,35.58409090909091,90
60,35.72272727272727,90
60,36.03181818181818,90
60,39.220454545454544,90
60,39.55227272727272,90
60,39.72272727272727,90
60,39.861363636363635,90
60,40.19090909090909,90
60,40.36363636363636,90
60,40.502272727272725,90
60,40.68181818181818,90
60,40.820454545454545,90
60,41.14090909090909,90
60,41.461363636363636,90
60,41.663636363636364,90
60,41.78181818181818,90
60,42.10227272727273,90
60,42.28181818181818,90
60,42.42045454545455,90
60,42.74090909090909,90
60,42.92272727272727,90
60,43.06136363636364,90
60,43.23181818181818,90
60,43.37045454545454,90
60,43.69090909090909,90
60,44.02045454545454,90
60,44.32954545454545,90
60,44.65,90
60,44.83181818181818,90
60,44.970454545454544,90
60,45.29090909090909,90
60,45.47272727272727,90
60,45.611363636363635,90
60,45.79090909090909,90
60,45.929545454545455,90
60,46.25,90
60,46.570454545454545,90
60,46.89090909090909,90
60,47.211363636363636,90
60,47.38181818181818,90
60,47.52045454545454,90
60,47.849999999999994,90
60,48.02045454545454,90
60,48.17045454545454,90
60,48.340909090909086,90
60,48.47954545454545,90
60,48.8,90
60,49.12045454545454,90
60,49.32272727272727,90
60,49.44090909090909,90
60,49.77045454545454,90
60,49.94090909090909,90
60,50.07954545454545,90
60,50.4,90
60,50.58181818181818,90
60,50.720454545454544,90
60,50.902272727272724,90
60,51.04090909090909,90
60,51.349999999999994,90
60,51.679545454545455,90
60,51.98863636363636,90
60,52.309090909090905,90
60,52.490909090909085,90
60,52.62954545454545,90
60,52.949999999999996,90
60,53.12954545454545,90
60,53.27045454545454,90
60,53.449999999999996,90
60,53.58863636363636,90
60,53.90909090909091,90
60,54.22954545454545,90
60,54.43181818181818,90
60,54.55,90
60,54.87045454545454,90
60,55.04090909090909,90
60,55.179545454545455,90
60,55.50909090909091,90
60,55.679545454545455,90
60,55.82954545454545,90
60,56.0,90
60,56.13863636363636,90
60,56.459090909090904,90
60,56.77954545454545,90
60,57.09772727272727,90
60,57.418181818181814,90
60,57.599999999999994,90
60,57.73863636363636,90
60,58.059090909090905,90
60,58.240909090909085,90
60,58.37954545454545,90
60,58.559090909090905,90
60,58.69772727272727,90
60,58.87954545454545,90
60,59.00909090909091,90
60,59.65909090909091,90
60,60.288636363636364,90
60,60.61818181818182,90
60,60.81136363636363,90
60,61.14090909090909,90
60,61.24772727272727,90
60,61.44090909090909,90
60,61.56818181818181,90
60,62.209090909090904,90
60,62.720454545454544,90
60,62.84772727272727,90
60,63.179545454545455,90
60,63.35909090909091,90
60,63.69090909090909,90
60,63.809090909090905,90
60,63.98863636363636,90
60,64.11818181818181,90
60,64.75681818181818,90
60,65.27045454545454,90
60,65.39772727272727,90
60,65.72727272727272,90
60,65.9090909090909,90
60,66.35681818181818,90
60,66.55,90
60,66.67727272727272,90
60,67.0090909090909,90
60,67.31818181818181,90
60,67.81818181818181,90
60,67.94772727272726,90
60,68.27727272727273,90
60,68.4590909090909,90
60,68.90681818181818,90
60,69.09772727272727,90
60,69.22727272727272,90
60,69.86590909090908,90
60,70.19772727272726,90
60,70.37954545454545,90
60,70.50681818181818,90
60,70.82727272727273,90
60,71.01818181818182,90
60,71.14772727272727,90
60,71.4659090909091,90
60,71.64772727272727,90
60,71.77499999999999,90
60,72.10681818181818,90
60,72.41590909090908,90
60,72.74772727272727,90
60,72.92727272727272,90
60,73.05681818181817,90
60,73.38636363636363,90
60,73.57954545454545,90
60,73.70681818181818,90
60,74.01590909090909,90
60,74.19772727272726,90
60,74.33636363636363,90
60,74.65681818181818,90
60,74.975,90
60,75.29545454545455,90
60,75.47727272727272,90
60,75.60454545454544,90
60,75.93636363636364,90
60,76.12727272727273,90
60,76.25681818181818,90
60,76.56590909090909,90
60,76.75681818181818,90
60,76.88636363636363,90
60,77.2159090909091,90
60,77.52499999999999,90
60,77.85681818181818,90
60,78.03636363636363,90
60,78.16590909090908,90
60,78.49545454545454,90
60,78.67727272727272,90
60,78.80454545454545,90
60,79.125,90
60,79.30681818181817,90
60,79.44545454545454,90
60,80.075,90
60,80.71363636363635,90
60,81.0340909090909,90
60,81.20454545454545,90
60,81.36590909090908,90
60,81.53636363636363,90
60,81.675,90
60,81.86590909090908,90
60,81.99545454545454,90
60,82.175,90
60,82.31363636363636,90
60,82.49545454545454,90
60,82.6340909090909,90
60,82.95454545454545,90
60,83.13636363636363,90
60,83.26363636363637,90
60,83.44545454545454,90
60,83.59545454545454,90
60,83.75454545454545,90
60,83.91363636363636,90
60,84.09545454545454,90
60,84.225,90
60,84.41590909090908,90
60,84.54318181818181,90
60,84.725,90
60,84.875,90
60,85.04545454545455,90
60,85.1840909090909,90
60,85.51363636363637,90
60,85.69545454545454,90
60,85.825,90
60,86.00454545454545,90
60,86.14318181818182,90
60,86.31363636363636,90
60,86.46363636363635,90
60,86.64545454545454,90
60,86.7840909090909,90
60,86.9659090909091,90
60,87.09318181818182,90
60,87.27499999999999,90
60,87.425,90
60,87.60454545454544,90
60,87.74318181818181,90
60,88.06363636363636,90
60,88.24545454545454,90
60,88.37272727272727,90
60,88.55454545454545,90
60,88.69318181818181,90
60,88.86363636363636,90
60,90.29318181818181,90
60,90.79545454545455,90
60,90.9340909090909,90
60,91.4340909090909,90
60,91.57272727272726,90
60,91.75454545454545,90
60,91.89318181818182,90
60,92.20227272727273,90
60,92.84318181818182,90
60,93.17272727272727,90
60,93.34318181818182,90
60,93.48181818181818,90
60,93.81363636363636,90
60,93.98409090909091,90
60,94.12272727272727,90
60,94.30454545454545,90
60,94.44318181818181,90
60,94.76363636363637,90
60,95.40227272727272,90
60,95.72272727272727,90
60,95.89318181818182,90
60,96.03181818181818,90
60,96.5340909090909,90
60,96.68181818181817,90
60,96.85227272727272,90
60,96.99090909090908,90
60,97.31136363636364,90
60,97.95227272727273,90
60,98.28181818181818,90
60,98.45227272727273,90
60,98.59090909090908,90
60,98.91136363636363,90
60,99.09318181818182,90
60,99.23181818181817,90
60,99.41363636363636,90
60,99.55227272727272,90
60,99.86136363636363,90
60,120.92727272727272,90
60,121.56818181818181,90
60,121.89772727272727,90
60,122.07045454545454,90
60,122.2090909090909,90
60,122.52727272727272,90
60,122.7090909090909,90
60,122.84772727272727,90
60,123.17954545454545,90
60,123.48863636363636,90
60,123.81818181818181,90
60,124.12727272727273,90
60,124.44772727272726,90
60,124.61818181818181,90
60,124.76818181818182,90
60,125.07727272727273,90
60,125.2590909090909,90
60,125.39772727272727,90
60,125.72727272727272,90
60,126.03636363636363,90
60,126.36818181818181,90
60,126.67727272727272,90
60,127.0090909090909,90
60,127.17954545454545,90
60,127.31818181818181,90
60,127.63636363636363,90
60,127.8090909090909,90
60,127.95681818181818,90
60,128.27727272727273,90
60,128.58636363636364,90
60,128.9181818181818,90
60,129.23636363636362,90
60,129.5568181818182,90
60,129.72727272727272,90
60,129.86590909090907,90
60,130.18636363636364,90
60,130.36818181818182,90
60,130.50681818181818,90
60,130.83636363636364,90
60,133.69545454545454,90
60,134.19772727272726,90
60,134.33636363636364,90
60,134.66590909090908,90
60,134.83636363636364,90
60,134.98636363636362,90
60,135.15681818181818,90
60,135.29545454545453,90
60,135.61590909090907,90
60,135.93636363636364,90
60,136.25681818181818,90
60,136.575,90
60,136.74772727272727,90
60,136.88636363636363,90
60,137.2159090909091,90
60,137.38636363636363,90
60,137.53636363636363,90
60,137.70681818181816,90
60,137.84545454545454,90
60,138.16590909090908,90
60,138.49545454545455,90
60,138.80454545454546,90
60,139.125,90
60,139.3068181818182,90
60,139.44545454545454,90
60,139.76590909090908,90
60,139.94772727272726,90
60,140.08636363636364,90
60,140.26590909090908,90
60,140.40454545454546,90
60,140.71363636363637,90
60,141.04545454545453,90
60,141.35454545454544,90
60,141.68636363636364,90
60,141.85681818181817,90
60,141.99545454545455,90
60,142.325,90
60,142.49545454545455,90
60,142.6340909090909,90
60,142.8159090909091,90
60,142.95454545454544,90
60,143.275,90
60,143.59545454545454,90
60,143.91363636363636,90
60,144.41590909090908,90
60,144.5431818181818,90
60,144.875,90
60,145.04545454545453,90
60,145.19545454545454,90
60,145.36590909090907,90
60,145.50454545454545,90
60,145.825,90
60,146.15454545454546,90
60,146.46363636363637,90
60,146.79545454545453,90
60,146.9659090909091,90
60,147.10454545454544,90
60,147.42499999999998,90
60,147.60454545454544,90
60,147.74318181818182,90
60,147.92499999999998,90
60,148.06363636363636,90
60,148.37272727272727,90
60,148.70454545454544,90
60,149.01363636363635,90
60,149.34318181818182,90
60,149.51363636363635,90
60,149.65227272727273,90
60,149.9840909090909,90
60,150.15454545454546,90
60,150.30454545454543,90
60,150.475,90
60,150.61363636363635,90
60,150.9340909090909,90
60,151.25227272727273,90
60,151.57272727272726,90
60,151.8931818181818,90
60,152.075,90
60,152.2022727272727,90
60,152.5340909090909,90
60,152.70454545454544,90
60,152.84318181818182,90
60,153.0340909090909,90
60,153.16363636363636,90
60,153.48181818181817,90
60,154.12272727272727,90
60,154.76363636363635,90
60,155.08181818181816,90
60,155.41363636363636,90
60,155.5840909090909,90
60,155.72272727272727,90
60,156.03181818181818,90
60,156.36363636363635,90
60,156.67272727272726,90
60,157.00227272727273,90
60,157.31136363636364,90
60,157.63181818181818,90
60,157.96363636363637,90
60,158.1340909090909,90
60,158.27272727272725,90
60,158.5909090909091,90
60,158.92272727272726,90
60,159.23181818181817,90
60,159.5522727272727,90
60,159.86136363636362,90
60,160.1909090909091,90
60,160.51136363636363,90
60,160.6818181818182,90
60,160.82045454545454,90
60,161.14090909090908,90
60,161.47272727272727,90
60,161.78181818181818,90
60,162.11136363636362,90
60,162.42045454545453,90
60,162.74090909090907,90
60,163.07272727272726,90
60,163.24318181818182,90
60,163.38181818181818,90
60,163.7022727272727,90
60,164.02045454545453,90
60,164.32954545454544,90
60,164.66136363636363,90
60,164.97045454545454,90
60,165.29090909090908,90
60,165.62045454545455,90
60,165.79090909090908,90
60,165.92954545454543,90
60,166.25,90
60,166.58181818181816,90
60,166.89090909090908,90
60,167.21136363636361,90
60,167.52954545454546,90
60,167.85,90
60,168.17045454545453,90
60,168.3409090909091,90
60,168.47954545454544,90
60,168.79999999999998,90
60,169.12954545454545,90
60,169.4409090909091,90
60,169.77045454545453,90
60,170.07954545454544,90
60,170.4,90
60,170.72045454545454,90
60,170.90227272727273,90
60,171.04090909090908,90
60,171.3590909090909,90
60,171.67954545454543,90
60,172.0,90
60,172.32045454545454,90
60,172.62954545454545,90
60,172.95,90
60,173.27954545454546,90
60,173.45,90
60,173.58863636363637,90
60,173.9090909090909,90
60,174.54999999999998,90
60,175.04999999999998,90
60,175.18863636363636,90
60,175.6909090909091,90
60,175.82954545454544,90
60,176.01136363636363,90
60,176.14999999999998,90
60,176.4590909090909,90
60,176.78863636363636,90
60,177.09772727272727,90
60,177.42954545454543,90
60,177.6,90
60,177.73863636363635,90
60,178.07045454545454,90
60,178.24090909090907,90
60,178.38863636363635,90
60,178.5590909090909,90
60,178.69772727272726,90
60,179.0181818181818,90
60,179.33863636363637,90
60,179.6590909090909,90
60,179.97954545454544,90
60,180.1590909090909,90
60,180.28863636363636,90
60,180.6181818181818,90
60,180.78863636363636,90
60,180.93863636363636,90
60,181.1090909090909,90
60,181.24772727272727,90
60,181.5681818181818,90
60,181.88863636363635,90
60,182.2090909090909,90
60,182.52727272727273,90
60,182.7090909090909,90
60,182.84772727272727,90
60,183.1681818181818,90
60,183.35,90
60,183.48863636363635,90
60,183.67045454545453,90
60,183.8090909090909,90
60,184.1181818181818,90
60,184.44772727272726,90
60,184.75681818181818,90
60,185.2590909090909,90
60,185.39772727272725,90
60,185.72727272727272,90
60,185.89772727272725,90
60,186.03636363636363,90
60,186.21818181818182,90
60,186.35681818181817,90
60,186.6772727272727,90
60,186.99772727272727,90
60,187.3181818181818,90
60,187.63636363636363,90
60,187.8181818181818,90
60,187.94772727272726,90
60,188.27727272727273,90
60,188.44772727272726,90
60,188.59772727272727,90
60,188.77954545454546,90
60,188.90681818181818,90
60,189.22727272727272,90
60,189.54772727272726,90
60,189.86590909090907,90
60,190.19772727272726,90
60,190.3681818181818,90
60,190.50681818181818,90
60,190.8272727272727,90
60,191.0090909090909,90
60,191.14772727272725,90
60,191.3272727272727,90
60,191.4659090909091,90
60,191.78636363636363,90
60,192.10681818181817,90
60,192.4272727272727,90
60,192.74772727272727,90
60,192.9181818181818,90
60,193.05681818181816,90
60,193.375,90
60,193.55681818181816,90
60,193.69545454545454,90
60,193.87727272727273,90
60,194.01590909090908,90
60,194.33636363636361,90
60,194.66590909090908,90
60,194.975,90
60,195.61590909090907,90
60,196.89545454545453,90
60,198.16590909090908,90
60,199.44545454545454,90
60,200.71363636363634,90
60,201.99545454545455,90
60,203.27499999999998,90
60,204.55454545454543,90
60,1.8977272727272727,90
60,2.143181818181818,90
60,2.3795454545454544,90
60,2.752272727272727,90
60,2.859090909090909,90
60,3.093181818181818,90
60,3.327272727272727,90
60,3.5727272727272728,90
60,3.702272727272727,90
60,4.0636363636363635,90
60,4.297727272727273,90
60,5.247727272727272,90
60,5.663636363636363,90
60,6.143181818181818,90
60,6.25,90
60,6.527272727272727,90
60,7.252272727272727,90
60,7.636363636363636,90
60,8.225,90
60,8.470454545454546,90
60,8.60909090909091,90
60,8.713636363636363,90
60,8.95,90
60,9.195454545454545,90
60,9.588636363636363,90
60,10.186363636363636,90
60,10.697727272727272,90
60,10.934090909090909,90
60,11.179545454545455,90
60,11.563636363636363,90
60,11.936363636363636,90
60,12.170454545454545,90
60,12.672727272727272,90
60,12.918181818181818,90
60,13.152272727272727,90
60,13.524999999999999,90
60,14.134090909090908,90
60,14.634090909090908,90
60,14.870454545454544,90
60,15.113636363636363,90
60,15.497727272727271,90
60,16.10681818181818,90
60,16.831818181818182,90
60,17.077272727272728,90
60,17.48181818181818,90
60,17.834090909090907,90
60,18.070454545454545,90
60,18.325,90
60,18.55909090909091,90
60,18.804545454545455,90
60,19.04090909090909,90
60,19.425,90
60,19.786363636363635,90
60,20.03181818181818,90
60,20.288636363636364,90
60,20.543181818181818,90
60,20.768181818181816,90
60,21.013636363636362,90
60,21.386363636363637,90
60,21.75,90
60,21.995454545454546,90
60,22.752272727272725,90
60,22.974999999999998,90
60,23.35909090909091,90
60,23.956818181818182,90
60,24.459090909090907,90
60,24.704545454545453,90
60,24.95,90
60,25.354545454545452,90
60,25.952272727272724,90
60,26.452272727272724,90
60,26.93409090909091,90
60,27.30681818181818,90
60,27.893181818181816,90
60,28.629545454545454,90
60,28.886363636363637,90
60,29.24772727272727,90
60,29.611363636363635,90
60,29.75,90
60,29.877272727272725,90
60,30.134090909090908,90
60,30.379545454545454,90
60,30.613636363636363,90
60,30.85909090909091,90
60,31.359090909090906,90
60,31.595454545454544,90
60,31.84090909090909,90
60,32.095454545454544,90
60,32.340909090909086,90
60,32.574999999999996,90
60,32.820454545454545,90
60,33.06590909090909,90
60,33.33409090909091,90
60,33.56818181818181,90
60,33.81363636363636,90
60,34.304545454545455,90
60,34.77272727272727,90
60,35.275,90
60,37.24772727272727,90
60,37.72727272727273,90
60,38.20909090909091,90
60,38.69772727272727,90
60,39.18863636363636,90
60,39.69090909090909,90
60,40.18181818181818,90
60,40.67272727272727,90
60,41.17272727272727,90
60,41.663636363636364,90
60,42.15454545454545,90
60,42.65681818181818,90
60,43.13636363636363,90
60,43.627272727272725,90
60,44.11818181818182,90
60,44.61818181818182,90
60,45.09772727272727,90
60,45.599999999999994,90
60,46.07954545454545,90
60,46.570454545454545,90
60,47.07272727272727,90
60,47.55227272727272,90
60,48.043181818181814,90
60,48.543181818181814,90
60,49.03409090909091,90
60,49.53636363636363,90
60,50.027272727272724,90
60,50.50681818181818,90
60,51.00909090909091,90
60,51.49772727272727,90
60,51.98863636363636,90
60,52.490909090909085,90
60,52.98181818181818,90
60,53.47272727272727,90
60,53.95227272727273,90
60,54.45227272727273,90
60,54.94318181818181,90
60,55.434090909090905,90
60,55.913636363636364,90
60,56.41590909090909,90
60,56.918181818181814,90
60,57.40909090909091,90
60,57.89772727272727,90
60,58.37954545454545,90
60,58.87045454545454,90
60,59.37045454545454,90
60,59.861363636363635,90
60,60.36363636363636,90
60,60.84318181818182,90
60,61.334090909090904,90
60,61.824999999999996,90
60,62.324999999999996,90
60,62.804545454545455,90
60,63.29545454545454,90
60,63.79772727272727,90
60,64.05227272727272,90
60,64.28863636363636,90
60,64.77954545454546,90
60,65.27045454545454,90
60,65.75,90
60,66.24090909090908,90
60,66.74090909090908,90
60,67.23181818181818,90
60,67.72272727272727,90
60,68.21363636363635,90
60,68.70454545454545,90
60,69.20454545454545,90
60,69.46136363636363,90
60,69.69545454545454,90
60,70.18636363636364,90
60,70.67727272727272,90
60,71.16818181818182,90
60,71.6590909090909,90
60,72.1590909090909,90
60,72.41590909090908,90
60,72.64999999999999,90
60,73.14090909090909,90
60,73.63181818181818,90
60,74.12272727272727,90
60,74.61363636363636,90
60,75.10454545454544,90
60,75.37045454545454,90
60,75.59545454545454,90
60,76.08636363636363,90
60,76.58636363636363,90
60,92.32045454545454,90
60,92.81136363636364,90
60,93.31136363636364,90
60,93.79090909090908,90
60,94.28181818181818,90
60,94.77272727272727,90
60,95.26363636363637,90
60,95.76590909090909,90
60,96.25681818181818,90
60,96.74772727272727,90
60,97.23636363636363,90
60,97.72727272727272,90
60,98.2090909090909,90
60,98.7090909090909,90
60,99.19999999999999,90
60,99.70227272727273,90
60,100.19090909090909,90
60,100.68181818181817,90
60,101.17272727272727,90
60,101.675,90
60,102.15454545454546,90
60,102.64545454545454,90
60,103.13636363636363,90
60,103.62727272727273,90
60,104.11818181818181,90
60,104.61818181818181,90
60,105.10909090909091,90
60,105.6,90
60,106.09090909090908,90
60,106.58181818181818,90
60,107.07272727272726,90
60,107.56363636363636,90
60,108.05227272727272,90
60,108.34090909090908,90
60,108.55454545454545,90
60,109.04545454545455,90
60,109.31136363636364,90
60,109.53636363636363,90
60,109.80227272727272,90
60,110.02727272727272,90
60,110.29318181818181,90
60,110.51818181818182,90
60,110.77272727272727,90
60,111.01818181818182,90
60,111.49772727272726,90
60,111.75454545454545,90
60,111.98863636363636,90
60,112.24545454545454,90
60,112.47954545454544,90
60,112.98181818181817,90
60,113.47272727272727,90
60,113.96363636363635,90
60,114.21818181818182,90
60,114.44318181818181,90
60,114.7090909090909,90
60,114.94318181818181,90
60,115.21136363636363,90
60,115.4340909090909,90
60,115.70227272727273,90
60,115.925,90
60,116.19090909090909,90
60,116.42727272727272,90
60,116.91818181818181,90
60,117.17272727272727,90
60,117.39772727272727,90
60,117.66363636363636,90
60,117.89772727272727,90
60,118.15454545454544,90
60,118.38863636363635,90
60,118.64545454545454,90
60,118.87045454545454,90
60,119.13636363636363,90
60,119.37045454545454,90
60,119.86136363636363,90
60,120.35227272727272,90
60,120.84318181818182,90
60,121.3340909090909,90
60,121.82499999999999,90
60,122.31363636363636,90
60,122.81590909090909,90
60,123.30681818181817,90
60,123.79772727272727,90
60,124.28863636363636,90
60,124.77954545454544,90
60,125.27045454545454,90
60,125.7590909090909,90
60,126.25,90
60,126.75227272727273,90
60,127.24318181818181,90
60,127.73409090909091,90
60,128.225,90
60,128.71363636363637,90
60,129.20454545454544,90
60,129.68636363636364,90
60,130.18636363636364,90
60,130.6772727272727,90
60,131.1681818181818,90
60,131.6590909090909,90
60,132.1590909090909,90
60,132.65,90
60,133.14090909090908,90
60,133.63181818181818,90
60,134.12272727272727,90
60,134.61363636363635,90
60,135.11363636363635,90
60,135.59545454545454,90
60,136.08636363636364,90
60,136.575,90
60,137.0772727272727,90
60,137.5681818181818,90
60,138.0590909090909,90
60,138.54999999999998,90
60,139.04090909090908,90
60,139.52954545454546,90
60,140.02045454545453,90
60,140.52272727272725,90
60,141.01363636363635,90
60,141.49318181818182,90
60,141.99545454545455,90
60,142.48636363636362,90
60,142.975,90
60,143.4659090909091,90
60,143.95681818181816,90
60,144.4590909090909,90
60,144.95,90
60,145.42954545454543,90
60,145.92954545454543,90
60,146.42045454545453,90
60,146.91136363636363,90
60,147.40227272727273,90
60,147.8931818181818,90
60,148.3840909090909,90
60,148.875,90
60,149.36590909090907,90
60,149.85681818181817,90
60,150.35681818181817,90
60,150.84772727272727,90
60,151.3181818181818,90
60,151.35,90
60,151.8181818181818,90
60,152.32045454545454,90
60,152.81136363636364,90
60,153.3022727272727,90
60,153.79090909090908,90
60,154.2931818181818,90
60,154.77272727272725,90
60,155.24318181818182,90
60,155.28636363636363,90
60,155.76590909090908,90
60,156.25681818181818,90
60,156.74772727272727,90
60,157.23636363636362,90
60,157.72727272727272,90
60,158.21818181818182,90
60,158.7090909090909,90
60,159.1681818181818,90
60,159.21136363636361,90
60,159.6909090909091,90
60,160.1909090909091,90
60,160.6818181818182,90
60,161.15227272727273,90
60,161.1840909090909,90
60,163.13636363636363,90
60,163.62727272727273,90
60,164.01136363636363,90
60,164.12727272727273,90
60,164.24545454545455,90
60,164.50227272727273,90
60,164.61818181818182,90
60,164.99090909090907,90
60,165.1090909090909,90
60,165.36590909090907,90
60,165.48181818181817,90
60,165.58863636363637,90
60,165.97272727272727,90
60,166.0909090909091,90
60,166.2090909090909,90
60,166.46363636363637,90
60,166.57045454545454,90
60,166.95454545454544,90
60,167.07272727272726,90
60,167.3272727272727,90
60,167.4340909090909,90
60,167.56363636363636,90
60,167.93636363636364,90
60,168.0522727272727,90
60,168.1818181818182,90
60,168.43636363636364,90
60,168.5431818181818,90
60,168.9272727272727,90
60,169.04545454545453,90
60,169.3022727272727,90
60,169.4181818181818,90
60,169.53636363636363,90
60,169.9090909090909,90
60,170.02727272727273,90
60,170.15454545454546,90
60,170.4,90
60,170.50681818181818,90
60,170.87954545454545,90
60,171.0090909090909,90
60,171.26363636363635,90
60,171.38181818181818,90
60,171.49772727272727,90
60,171.87272727272727,90
60,171.98863636363635,90
60,172.1181818181818,90
60,172.36363636363635,90
60,172.47954545454544,90
60,172.86363636363635,90
60,172.97045454545454,90
60,173.23636363636362,90
60,173.34318181818182,90
60,173.47272727272727,90
60,173.84545454545454,90
60,173.96363636363637,90
60,174.0909090909091,90
60,174.33636363636361,90
60,174.4431818181818,90
60,174.8272727272727,90
60,174.9431818181818,90
60,175.2,90
60,175.3068181818182,90
60,175.4340909090909,90
60,175.8090909090909,90
60,175.92499999999998,90
60,176.0522727272727,90
60,176.29772727272726,90
60,176.41590909090908,90
60,176.79999999999998,90
60,176.9181818181818,90
60,177.17272727272726,90
60,177.27954545454546,90
60,177.39772727272725,90
60,177.77045454545453,90
60,177.89772727272725,90
60,178.01590909090908,90
60,178.27272727272725,90
60,178.37954545454545,90
60,178.76363636363635,90
60,178.87954545454545,90
60,179.37045454545455,90
60,179.75454545454545,90
60,179.86136363636362,90
60,180.35227272727272,90
60,180.73636363636362,90
60,180.85227272727272,90
60,181.22727272727272,90
60,181.34318181818182,90
60,181.71818181818182,90
60,181.8340909090909,90
60,181.96363636363637,90
60,182.325,90
60,182.69772727272726,90
60,182.8159090909091,90
60,183.3068181818182,90
60,183.67954545454543,90
60,183.79772727272726,90
60,183.93636363636364,90
60,184.28863636363636,90
60,184.67272727272726,90
60,184.77954545454546,90
60,185.27045454545453,90
60,185.65227272727273,90
60,185.77045454545453,90
60,185.89772727272725,90
60,186.1431818181818,90
60,186.26136363636363,90
60,186.6340909090909,90
60,186.75227272727273,90
60,187.125,90
60,187.2431818181818,90
60,187.61590909090907,90
60,187.7340909090909,90
60,188.225,90
60,188.59772727272727,90
60,188.71363636363637,90
60,189.20454545454544,90
60,189.58863636363637,90
60,189.69545454545454,90
60,190.18636363636364,90
60,190.57045454545454,90
60,190.68863636363636,90
60,191.1681818181818,90
60,191.5522727272727,90
60,191.67045454545453,90
60,192.1590909090909,90
60,192.5340909090909,90
60,192.64999999999998,90
60,192.81136363636364,90
60,193.14090909090908,90
60,193.51363636363635,90
60,193.63181818181818,90
60,194.12272727272727,90
60,194.49545454545455,90
60,194.61363636363635,90
60,194.98636363636362,90
60,195.11363636363635,90
60,195.48863636363635,90
60,195.60454545454544,90
60,195.7340909090909,90
60,196.09545454545454,90
60,196.47045454545454,90
60,196.58636363636361,90
60,197.0772727272727,90
60,197.45,90
60,197.5681818181818,90
60,198.0590909090909,90
60,198.43181818181816,90
60,198.54999999999998,90
60,198.92272727272726,90
60,199.04090909090908,90
60,199.41363636363636,90
60,199.54090909090908,90
60,200.03181818181818,90
60,200.40454545454546,90
60,200.52272727272725,90
60,201.01363636363635,90
60,201.38636363636363,90
60,201.50454545454545,90
60,201.6431818181818,90
60,201.99545454545455,90
60,202.3681818181818,90
60,202.48636363636362,90
60,202.8590909090909,90
60,202.975,90
60,203.35,90
60,203.4659090909091,90
60,203.60454545454544,90
60,203.96818181818182,90
60,204.3409090909091,90
60,204.44772727272726,90
60,204.95,90
60,205.32272727272726,90
60,205.4409090909091,90
60,205.5681818181818,90
60,205.92954545454543,90
60,206.30454545454543,90
60,206.42045454545453,90
60,206.91136363636363,90
60,207.28636363636363,90
60,207.40227272727273,90
60,207.8931818181818,90
60,208.27727272727273,90
60,208.3840909090909,90
60,208.88636363636363,90
60,0.7681818181818182,90
60,2.047727272727273,90
60,3.318181818181818,90
60,4.597727272727273,90
60,5.877272727272727,90
60,7.156818181818181,90
60,8.436363636363636,90
60,9.695454545454545,90
60,10.336363636363636,90
60,10.677272727272726,90
60,10.975,90
60,11.306818181818182,90
60,11.61590909090909,90
60,11.936363636363636,90
60,12.256818181818181,90
60,12.586363636363636,90
60,12.895454545454545,90
60,13.227272727272727,90
60,13.536363636363635,90
60,13.86590909090909,90
60,14.174999999999999,90
60,14.486363636363636,90
60,14.804545454545455,90
60,15.136363636363635,90
60,15.445454545454545,90
60,15.774999999999999,90
60,16.086363636363636,90
60,16.41590909090909,90
60,16.724999999999998,90
60,17.034090909090907,90
60,17.36590909090909,90
60,17.695454545454545,90
60,17.995454545454546,90
60,18.325,90
60,18.634090909090908,90
60,18.96590909090909,90
60,19.275,90
60,20.543181818181818,90
60,20.886363636363637,90
60,21.195454545454545,90
60,21.525,90
60,21.834090909090907,90
60,22.143181818181816,90
60,22.46363636363636,90
60,22.795454545454543,90
60,23.104545454545452,90
60,23.43409090909091,90
60,23.743181818181817,90
60,24.075,90
60,24.384090909090908,90
60,24.704545454545453,90
60,25.025,90
60,25.354545454545452,90
60,25.652272727272727,90
60,25.995454545454542,90
60,26.304545454545455,90
60,26.625,90
60,26.943181818181817,90
60,27.252272727272725,90
60,27.57272727272727,90
60,27.904545454545453,90
60,28.202272727272724,90
60,28.543181818181818,90
60,28.852272727272727,90
60,29.18409090909091,90
60,29.493181818181817,90
60,29.802272727272726,90
60,30.12272727272727,90
60,31.402272727272727,90
60,32.70454545454545,90
60,33.31136363636364,90
60,33.95227272727273,90
60,34.486363636363635,90
60,34.590909090909086,90
60,34.91136363636363,90
