pitch,velocity,duration,pos,boundary,bar,instrument,song_id,velocity_bucket,duration_bucket
64,104,0.3125,2,1,7700002,,,6,5
59,104,0.375,0,1,7710000,,,6,6
43,104,0.25,1,1,7710000,,,6,4
55,104,0.25,2,1,7710000,,,6,4
62,104,0.4375,3,1,7710000,,,6,7
43,104,0.25,4,1,7710000,,,6,4
57,104,0.9375,5,1,7710000,,,6,15
33,104,0.1875,6,1,7710000,,,6,3
57,104,0.9375,7,1,7710000,,,6,15
57,104,0.25,8,1,7710000,,,6,4
38,104,0.1875,9,1,7710000,,,6,3
57,104,0.125,0,1,7710001,,,6,2
57,104,0.3125,1,0,7710001,,,6,5
38,104,0.25,2,1,7710001,,,6,4
62,104,0.375,3,1,7710001,,,6,6
57,104,0.25,4,0,7710001,,,6,4
50,104,0.5625,5,1,7710001,,,6,9
57,104,0.125,6,1,7710001,,,6,2
50,104,0.25,7,1,7710001,,,6,4
55,104,0.375,8,0,7710001,,,6,6
63,104,0.9375,0,1,7720000,,,6,15
65,104,0.25,1,1,7720000,,,6,4
63,104,0.9375,2,0,7720000,,,6,15
51,104,0.75,3,1,7720000,,,6,12
51,104,0.1875,4,1,7720000,,,6,3
63,104,0.375,5,1,7720000,,,6,6
63,104,0.1875,6,0,7720000,,,6,3
63,104,0.8125,7,0,7720000,,,6,13
51,104,0.3125,0,1,7720001,,,6,5
63,104,0.9375,1,1,7720001,,,6,15
58,104,0.9375,2,1,7720001,,,6,15
56,104,0.9375,3,1,7720001,,,6,15
52,104,0.375,0,1,7730000,,,6,6
57,104,0.25,1,0,7730000,,,6,4
57,104,0.6875,2,0,7730000,,,6,11
59,104,0.4375,3,0,7730000,,,6,7
59,104,0.25,4,0,7730000,,,6,4
59,104,0.1875,5,0,7730000,,,6,3
52,104,0.1875,6,1,7730000,,,6,3
64,104,0.1875,7,1,7730000,,,6,3
52,104,0.1875,8,1,7730000,,,6,3
52,104,0.9375,9,0,7730000,,,6,15
56,104,0.375,10,1,7730000,,,6,6
45,104,0.9375,0,1,7740000,,,6,15
52,104,0.5,1,1,7740000,,,6,8
52,104,0.1875,2,0,7740000,,,6,3
53,104,0.125,3,0,7740000,,,6,2
30,104,0.1875,4,1,7740000,,,6,3
30,104,0.1875,5,0,7740000,,,6,3
30,104,0.5625,6,0,7740000,,,6,9
64,104,0.125,7,1,7740000,,,6,2
42,104,0.1875,8,1,7740000,,,6,3
30,104,0.5,9,1,7740000,,,6,8
54,104,0.3125,10,1,7740000,,,6,5
35,104,0.875,11,1,7740000,,,6,14
63,104,0.4375,0,1,7750000,,,6,7
63,104,0.5,1,0,7750000,,,6,8
51,104,0.9375,2,1,7750000,,,6,15
58,104,0.3125,3,1,7750000,,,6,5
62,104,0.3125,4,0,7750000,,,6,5
53,104,0.375,5,1,7750000,,,6,6
53,104,0.25,6,0,7750000,,,6,4
53,104,0.1875,7,0,7750000,,,6,3
53,104,0.25,8,0,7750000,,,6,4
65,104,0.125,9,1,7750000,,,6,2
48,104,0.375,10,1,7750000,,,6,6
55,104,0.125,0,1,7750001,,,6,2
51,104,0.6875,1,0,7750001,,,6,11
51,104,0.9375,2,0,7750001,,,6,15
59,104,0.625,0,1,7760000,,,6,10
43,104,0.6875,1,1,7760000,,,6,11
55,104,0.125,2,1,7760000,,,6,2
40,104,0.9375,3,1,7760000,,,6,15
52,104,0.9375,4,1,7760000,,,6,15
52,104,0.8125,5,1,7760000,,,6,13
52,104,0.25,0,1,7760001,,,6,4
33,104,0.25,1,1,7760001,,,6,4
52,104,0.3125,2,1,7760001,,,6,5
60,104,0.625,3,1,7760001,,,6,10
33,104,0.1875,4,1,7760001,,,6,3
55,104,0.375,5,1,7760001,,,6,6
38,104,0.5,6,1,7760001,,,6,8
57,104,0.25,7,1,7760001,,,6,4
38,104,0.1875,8,1,7760001,,,6,3
57,104,0.3125,9,1,7760001,,,6,5
38,104,0.1875,10,1,7760001,,,6,3
50,104,0.625,11,1,7760001,,,6,10
38,104,0.4375,0,1,7760002,,,6,7
38,104,0.25,1,0,7760002,,,6,4
38,104,0.125,2,0,7760002,,,6,2
51,104,0.1875,0,1,7770000,,,6,3
27,104,0.1875,1,1,7770000,,,6,3
51,104,0.25,2,1,7770000,,,6,4
51,104,0.125,3,0,7770000,,,6,2
51,104,0.1875,4,0,7770000,,,6,3
58,104,0.125,5,1,7770000,,,6,2
46,104,0.4375,6,1,7770000,,,6,7
46,104,0.1875,7,0,7770000,,,6,3
46,104,0.25,8,0,7770000,,,6,4
43,104,0.25,9,0,7770000,,,6,4
62,104,0.125,10,1,7770000,,,6,2
49,104,0.875,0,1,7780000,,,6,14
49,104,0.6875,1,1,7780000,,,6,11
59,104,0.1875,2,1,7780000,,,6,3
63,104,0.1875,3,0,7780000,,,6,3
47,104,0.1875,4,1,7780000,,,6,3
59,104,0.375,5,1,7780000,,,6,6
63,104,0.75,6,0,7780000,,,6,12
35,104,0.4375,7,1,7780000,,,6,7
59,104,0.1875,8,1,7780000,,,6,3
35,104,0.5,9,1,7780000,,,6,8
35,104,0.4375,0,1,7780001,,,6,7
61,104,0.3125,1,1,7780001,,,6,5
57,104,0.3125,2,0,7780001,,,6,5
45,104,0.3125,3,1,7780001,,,6,5
64,104,0.25,4,1,7780001,,,6,4
61,104,0.25,5,0,7780001,,,6,4
64,104,0.625,6,0,7780001,,,6,10
61,104,0.4375,7,0,7780001,,,6,7
61,104,0.5625,8,0,7780001,,,6,9
61,104,0.6875,0,1,7790000,,,6,11
50,104,0.9375,1,1,7790000,,,6,15
62,104,0.5625,2,1,7790000,,,6,9
52,104,0.9375,3,1,7790000,,,6,15
52,104,0.3125,4,1,7790000,,,6,5
52,104,0.25,5,0,7790000,,,6,4
53,104,0.9375,6,0,7790000,,,6,15
54,104,0.375,0,1,7790001,,,6,6
61,104,0.375,1,1,7790001,,,6,6
42,104,0.1875,2,1,7790001,,,6,3
61,104,0.6875,3,1,7790001,,,6,11
61,104,0.4375,4,0,7790001,,,6,7
57,104,0.1875,5,0,7790001,,,6,3
50,104,0.25,6,1,7790001,,,6,4
50,104,0.25,7,0,7790001,,,6,4
31,104,0.3125,0,1,7800000,,,6,5
31,104,0.1875,1,0,7800000,,,6,3
31,104,0.3125,2,0,7800000,,,6,5
55,104,0.5625,3,1,7800000,,,6,9
31,104,0.1875,4,1,7800000,,,6,3
31,104,0.25,5,0,7800000,,,6,4
51,104,0.625,6,1,7800000,,,6,10
27,104,0.3125,7,1,7800000,,,6,5
51,104,0.4375,8,1,7800000,,,6,7
39,104,0.125,9,1,7800000,,,6,2
27,104,0.25,10,1,7800000,,,6,4
27,104,0.25,11,0,7800000,,,6,4
39,104,0.25,12,1,7800000,,,6,4
27,104,0.25,0,1,7800001,,,6,4
27,104,0.1875,1,0,7800001,,,6,3
53,104,0.25,2,1,7800001,,,6,4
29,104,0.6875,3,1,7800001,,,6,11
29,104,0.3125,4,0,7800001,,,6,5
29,104,0.3125,5,0,7800001,,,6,5
29,104,0.375,6,0,7800001,,,6,6
48,104,0.4375,7,1,7800001,,,6,7
36,104,0.3125,8,1,7800001,,,6,5
36,104,0.25,9,0,7800001,,,6,4
43,104,0.0625,10,1,7800001,,,6,1
64,104,0.5,0,1,7810000,,,6,8
52,104,0.375,1,1,7810000,,,6,6
60,104,0.9375,2,1,7810000,,,6,15
55,104,0.25,3,1,7810000,,,6,4
55,104,0.9375,4,0,7810000,,,6,15
55,104,0.25,5,1,7810000,,,6,4
55,104,0.375,6,0,7810000,,,6,6
52,104,0.8125,7,0,7810000,,,6,13
52,104,0.1875,0,1,7810001,,,6,3
50,104,0.625,1,0,7810001,,,6,10
56,104,0.375,0,1,7820000,,,6,6
33,104,0.9375,1,1,7820000,,,6,15
52,104,0.75,2,1,7820000,,,6,12
28,104,0.5,3,1,7820000,,,6,8
47,104,0.9375,4,1,7820000,,,6,15
47,104,0.375,5,1,7820000,,,6,6
50,104,0.5625,6,0,7820000,,,6,9
38,104,0.375,0,1,7820001,,,6,6
38,104,0.25,1,0,7820001,,,6,4
50,104,0.25,2,1,7820001,,,6,4
28,104,0.625,3,1,7820001,,,6,10
57,104,0.625,0,1,7830000,,,6,10
55,104,0.5625,1,0,7830000,,,6,9
55,104,0.75,2,0,7830000,,,6,12
53,104,0.9375,3,1,7830000,,,6,15
53,104,0.3125,4,1,7830000,,,6,5
53,104,0.1875,5,0,7830000,,,6,3
53,104,0.25,6,0,7830000,,,6,4
53,104,0.625,7,0,7830000,,,6,10
53,104,0.4375,0,1,7830001,,,6,7
53,104,0.25,1,0,7830001,,,6,4
53,104,0.3125,2,0,7830001,,,6,5
53,104,0.5,3,0,7830001,,,6,8
53,104,0.1875,4,0,7830001,,,6,3
34,104,0.3125,5,1,7830001,,,6,5
57,104,0.9375,6,1,7830001,,,6,15
34,104,0.1875,7,1,7830001,,,6,3
34,104,0.1875,8,0,7830001,,,6,3
53,104,0.75,9,1,7830001,,,6,12
53,104,0.0625,0,1,7830002,,,6,1
49,104,0.5,0,1,7840000,,,6,8
49,104,0.25,1,0,7840000,,,6,4
49,104,0.375,2,0,7840000,,,6,6
56,104,0.3125,3,1,7840000,,,6,5
45,104,0.1875,4,1,7840000,,,6,3
50,104,0.125,5,0,7840000,,,6,2
50,104,0.625,6,0,7840000,,,6,10
50,104,0.1875,7,0,7840000,,,6,3
47,104,0.625,8,0,7840000,,,6,10
47,104,0.25,9,0,7840000,,,6,4
60,104,0.5625,10,1,7840000,,,6,9
49,104,0.625,0,1,7840001,,,6,10
49,104,0.0625,1,0,7840001,,,6,1
54,104,0.25,0,1,7850000,,,6,4
58,104,0.9375,1,0,7850000,,,6,15
58,104,0.75,2,1,7850000,,,6,12
58,104,0.5,3,1,7850000,,,6,8
47,104,0.9375,4,1,7850000,,,6,15
47,104,0.25,5,1,7850000,,,6,4
69,104,0.375,6,1,7850000,,,6,6
47,104,0.125,0,1,7850001,,,6,2
47,104,0.9375,1,0,7850001,,,6,15
47,104,0.25,2,1,7850001,,,6,4
47,104,0.1875,3,0,7850001,,,6,3
35,104,0.1875,0,1,7860000,,,6,3
35,104,0.5625,1,0,7860000,,,6,9
64,104,0.375,2,1,7860000,,,6,6
35,104,0.4375,3,1,7860000,,,6,7
54,104,0.4375,4,1,7860000,,,6,7
64,104,0.1875,5,1,7860000,,,6,3
64,104,0.375,6,0,7860000,,,6,6
40,104,0.9375,7,1,7860000,,,6,15
40,104,0.25,8,1,7860000,,,6,4
40,104,0.625,9,0,7860000,,,6,10
59,104,0.3125,0,1,7860001,,,6,5
40,104,0.6875,1,1,7860001,,,6,11
40,104,0.9375,2,0,7860001,,,6,15
40,104,0.9375,3,1,7860001,,,6,15
40,104,0.25,4,1,7860001,,,6,4
59,104,0.25,5,1,7860001,,,6,4
40,104,0.25,6,1,7860001,,,6,4
40,104,0.4375,0,1,7860002,,,6,7
40,104,0.625,1,0,7860002,,,6,10
64,104,0.5625,2,1,7860002,,,6,9
38,104,0.5,0,1,7870000,,,6,8
62,104,0.3125,1,1,7870000,,,6,5
50,104,0.3125,2,1,7870000,,,6,5
38,104,0.3125,3,1,7870000,,,6,5
38,104,0.1875,4,0,7870000,,,6,3
38,104,0.6875,5,0,7870000,,,6,11
50,104,0.9375,6,1,7870000,,,6,15
38,104,0.5,7,1,7870000,,,6,8
38,104,0.4375,8,0,7870000,,,6,7
38,104,0.9375,0,1,7870001,,,6,15
50,104,0.9375,1,1,7870001,,,6,15
47,104,0.1875,2,1,7870001,,,6,3
66,104,0.625,3,1,7870001,,,6,10
66,104,0.9375,4,0,7870001,,,6,15
66,104,0.5,5,1,7870001,,,6,8
50,104,0.4375,0,1,7880000,,,6,7
62,104,0.75,1,1,7880000,,,6,12
57,104,0.6875,2,1,7880000,,,6,11
62,104,0.9375,3,0,7880000,,,6,15
62,104,0.4375,4,1,7880000,,,6,7
54,104,0.1875,5,1,7880000,,,6,3
62,104,0.1875,6,1,7880000,,,6,3
68,104,0.3125,7,0,7880000,,,6,5
40,104,0.5,8,1,7880000,,,6,8
40,104,0.25,0,1,7880001,,,6,4
68,104,0.1875,1,1,7880001,,,6,3
68,104,0.75,2,0,7880001,,,6,12
61,104,0.9375,3,1,7880001,,,6,15
59,104,0.625,4,1,7880001,,,6,10
59,104,0.1875,5,0,7880001,,,6,3
47,104,0.25,0,1,7890000,,,6,4
66,104,0.3125,1,1,7890000,,,6,5
54,104,0.1875,2,1,7890000,,,6,3
52,104,0.125,3,0,7890000,,,6,2
52,104,0.4375,4,0,7890000,,,6,7
47,104,0.1875,5,0,7890000,,,6,3
52,104,0.25,6,0,7890000,,,6,4
52,104,0.375,7,0,7890000,,,6,6
52,104,0.375,8,0,7890000,,,6,6
52,104,0.3125,9,0,7890000,,,6,5
52,104,0.1875,10,0,7890000,,,6,3
64,104,0.1875,11,1,7890000,,,6,3
54,104,0.5,12,1,7890000,,,6,8
38,104,0.5625,13,1,7890000,,,6,9
38,104,0.375,0,1,7890001,,,6,6
38,104,0.1875,1,0,7890001,,,6,3
38,104,0.25,2,0,7890001,,,6,4
38,104,0.375,3,0,7890001,,,6,6
38,104,0.625,4,0,7890001,,,6,10
38,104,0.375,5,0,7890001,,,6,6
50,104,0.1875,6,1,7890001,,,6,3
53,104,0.3125,0,1,7900000,,,6,5
29,104,0.4375,1,1,7900000,,,6,7
53,104,0.1875,2,1,7900000,,,6,3
89,104,0.1875,3,1,7900000,,,6,3
58,104,0.1875,4,1,7900000,,,6,3
63,104,0.3125,5,0,7900000,,,6,5
63,104,0.25,6,0,7900000,,,6,4
34,104,0.25,7,1,7900000,,,6,4
27,104,0.25,8,1,7900000,,,6,4
41,104,0.125,9,1,7900000,,,6,2
41,104,0.1875,10,0,7900000,,,6,3
29,104,0.4375,11,1,7900000,,,6,7
43,104,0.25,12,1,7900000,,,6,4
58,104,0.25,0,1,7910000,,,6,4
34,104,0.4375,1,1,7910000,,,6,7
46,104,0.375,2,1,7910000,,,6,6
34,104,0.25,3,1,7910000,,,6,4
34,104,0.3125,4,0,7910000,,,6,5
46,104,0.875,5,1,7910000,,,6,14
46,104,0.1875,6,1,7910000,,,6,3
34,104,0.25,7,1,7910000,,,6,4
53,104,0.6875,8,1,7910000,,,6,11
53,104,0.5625,9,0,7910000,,,6,9
41,104,0.3125,0,1,7910001,,,6,5
29,104,0.25,1,1,7910001,,,6,4
41,104,0.4375,2,1,7910001,,,6,7
53,104,0.25,3,1,7910001,,,6,4
41,104,0.25,4,1,7910001,,,6,4
29,104,0.1875,5,1,7910001,,,6,3
60,104,0.5625,6,1,7910001,,,6,9
41,104,0.25,7,1,7910001,,,6,4
29,104,0.125,8,1,7910001,,,6,2
29,104,0.4375,9,0,7910001,,,6,7
53,104,0.3125,10,1,7910001,,,6,5
29,104,0.1875,11,1,7910001,,,6,3
60,104,0.1875,12,1,7910001,,,6,3
29,104,0.25,13,1,7910001,,,6,4
55,104,0.125,0,1,7910002,,,6,2
65,104,0.1875,1,1,7910002,,,6,3
31,104,0.375,2,1,7910002,,,6,6
31,104,0.375,3,0,7910002,,,6,6
67,104,0.1875,0,1,7920000,,,6,3
58,104,0.25,1,1,7920000,,,6,4
46,104,0.1875,2,1,7920000,,,6,3
39,104,0.25,3,1,7920000,,,6,4
67,104,0.25,4,1,7920000,,,6,4
63,104,0.375,5,0,7920000,,,6,6
39,104,0.25,6,1,7920000,,,6,4
51,104,0.1875,7,1,7920000,,,6,3
70,104,0.25,8,1,7920000,,,6,4
70,104,0.25,9,0,7920000,,,6,4
65,104,0.1875,10,0,7920000,,,6,3
58,104,0.375,0,1,7930000,,,6,6
51,104,0.3125,1,1,7930000,,,6,5
53,104,0.1875,2,0,7930000,,,6,3
53,104,0.375,3,0,7930000,,,6,6
53,104,0.1875,4,0,7930000,,,6,3
53,104,0.1875,5,0,7930000,,,6,3
58,104,0.125,6,0,7930000,,,6,2
58,104,0.25,7,0,7930000,,,6,4
55,104,0.875,8,0,7930000,,,6,14
53,104,0.25,9,1,7930000,,,6,4
53,104,0.25,10,0,7930000,,,6,4
53,104,0.3125,11,0,7930000,,,6,5
53,104,0.3125,12,0,7930000,,,6,5
53,104,0.25,0,1,7930001,,,6,4
51,104,0.9375,0,1,7940000,,,6,15
39,104,0.875,1,1,7940000,,,6,14
58,104,0.1875,2,1,7940000,,,6,3
58,104,0.3125,3,0,7940000,,,6,5
51,104,0.1875,4,1,7940000,,,6,3
51,104,0.9375,5,0,7940000,,,6,15
39,104,0.9375,6,1,7940000,,,6,15
58,104,0.25,0,1,7940001,,,6,4
39,104,0.9375,1,1,7940001,,,6,15
39,104,0.875,2,1,7940001,,,6,14
51,104,0.5,3,1,7940001,,,6,8
51,104,0.9375,4,0,7940001,,,6,15
51,104,0.375,5,1,7940001,,,6,6
51,104,0.5625,0,1,7940002,,,6,9
41,104,0.1875,0,1,7950000,,,6,3
41,104,0.25,1,0,7950000,,,6,4
60,104,0.5625,2,1,7950000,,,6,9
53,104,0.1875,3,1,7950000,,,6,3
60,104,0.5,4,1,7950000,,,6,8
50,104,0.25,5,1,7950000,,,6,4
50,104,0.3125,6,0,7950000,,,6,5
38,104,0.1875,7,1,7950000,,,6,3
50,104,0.375,8,1,7950000,,,6,6
65,104,0.375,9,1,7950000,,,6,6
50,104,0.75,10,1,7950000,,,6,12
50,104,0.5,11,1,7950000,,,6,8
50,104,0.1875,0,1,7950001,,,6,3
38,104,0.25,1,1,7950001,,,6,4
48,104,0.9375,0,1,7960000,,,6,15
36,104,0.4375,1,1,7960000,,,6,7
48,104,0.625,2,1,7960000,,,6,10
48,104,0.9375,3,0,7960000,,,6,15
60,104,0.5,4,1,7960000,,,6,8
55,104,0.1875,5,0,7960000,,,6,3
60,104,0.125,6,0,7960000,,,6,2
52,104,0.3125,7,1,7960000,,,6,5
43,104,0.9375,0,1,7960001,,,6,15
55,104,0.5625,1,1,7960001,,,6,9
31,104,0.3125,2,1,7960001,,,6,5
50,104,0.4375,3,1,7960001,,,6,7
31,104,0.625,4,1,7960001,,,6,10
31,104,0.9375,5,0,7960001,,,6,15
54,104,0.125,0,1,7970000,,,6,2
40,104,0.375,1,1,7970000,,,6,6
64,104,0.1875,2,1,7970000,,,6,3
71,104,0.25,3,1,7970000,,,6,4
72,104,0.25,4,0,7970000,,,6,4
68,104,0.1875,5,0,7970000,,,6,3
64,104,0.375,6,0,7970000,,,6,6
40,104,0.125,7,1,7970000,,,6,2
40,104,0.3125,8,0,7970000,,,6,5
54,104,0.125,9,1,7970000,,,6,2
55,104,0.125,10,0,7970000,,,6,2
52,104,0.3125,11,0,7970000,,,6,5
52,104,0.0625,12,0,7970000,,,6,1
48,104,0.375,0,1,7980000,,,6,6
36,104,0.5625,1,1,7980000,,,6,9
48,104,0.1875,2,1,7980000,,,6,3
50,104,0.4375,3,0,7980000,,,6,7
31,104,0.375,4,1,7980000,,,6,6
55,104,0.5,5,1,7980000,,,6,8
52,104,0.1875,6,0,7980000,,,6,3
55,104,0.9375,7,0,7980000,,,6,15
52,104,0.875,8,1,7980000,,,6,14
52,104,0.1875,0,1,7980001,,,6,3
36,104,0.3125,1,1,7980001,,,6,5
36,104,0.625,2,0,7980001,,,6,10
36,104,0.9375,3,0,7980001,,,6,15
41,104,0.9375,4,1,7980001,,,6,15
63,104,0.4375,0,1,7990000,,,6,7
63,104,0.1875,1,0,7990000,,,6,3
54,104,0.1875,2,1,7990000,,,6,3
63,104,0.1875,3,1,7990000,,,6,3
63,104,0.25,4,0,7990000,,,6,4
54,104,0.1875,5,1,7990000,,,6,3
63,104,0.1875,6,1,7990000,,,6,3
59,104,0.25,7,0,7990000,,,6,4
63,104,0.1875,8,0,7990000,,,6,3
54,104,0.375,9,1,7990000,,,6,6
54,104,0.8125,10,0,7990000,,,6,13
61,104,0.5625,11,1,7990000,,,6,9
54,104,0.25,12,1,7990000,,,6,4
66,104,0.1875,0,1,7990001,,,6,3
66,104,0.125,1,0,7990001,,,6,2
60,104,0.3125,0,1,8000000,,,6,5
65,104,0.3125,1,0,8000000,,,6,5
53,104,0.375,2,1,8000000,,,6,6
60,104,0.6875,3,1,8000000,,,6,11
60,104,0.75,4,0,8000000,,,6,12
65,104,0.5,5,1,8000000,,,6,8
60,104,0.1875,6,0,8000000,,,6,3
53,104,0.25,7,1,8000000,,,6,4
65,104,0.6875,8,1,8000000,,,6,11
53,104,0.6875,0,1,8000001,,,6,11
53,104,0.4375,1,0,8000001,,,6,7
53,104,0.3125,2,0,8000001,,,6,5
53,104,0.9375,3,0,8000001,,,6,15
41,104,0.375,4,1,8000001,,,6,6
60,104,0.25,5,1,8000001,,,6,4
41,104,0.4375,6,1,8000001,,,6,7
53,104,0.375,7,1,8000001,,,6,6
53,104,0.875,8,0,8000001,,,6,14
62,104,0.3125,0,1,8010000,,,6,5
53,104,0.5,1,1,8010000,,,6,8
65,104,0.25,2,1,8010000,,,6,4
62,104,0.9375,3,0,8010000,,,6,15
62,104,0.25,4,1,8010000,,,6,4
53,104,0.4375,5,1,8010000,,,6,7
69,104,0.25,6,1,8010000,,,6,4
62,104,0.9375,7,1,8010000,,,6,15
65,104,0.25,8,1,8010000,,,6,4
64,104,0.9375,0,1,8010001,,,6,15
60,104,0.375,1,1,8010001,,,6,6
60,104,0.75,2,0,8010001,,,6,12
64,104,0.5625,3,1,8010001,,,6,9
60,104,0.375,4,0,8010001,,,6,6
57,104,0.4375,5,0,8010001,,,6,7
60,104,0.8125,6,0,8010001,,,6,13
57,104,0.25,0,1,8010002,,,6,4
69,104,0.375,1,1,8010002,,,6,6
38,104,0.25,2,1,8010002,,,6,4
38,104,0.625,3,0,8010002,,,6,10
31,104,0.25,0,1,8020000,,,6,4
55,104,0.1875,1,1,8020000,,,6,3
43,104,0.375,2,1,8020000,,,6,6
31,104,0.9375,3,1,8020000,,,6,15
55,104,0.4375,4,1,8020000,,,6,7
55,104,0.1875,5,0,8020000,,,6,3
50,104,0.9375,6,0,8020000,,,6,15
55,104,0.1875,7,1,8020000,,,6,3
33,104,0.5,8,1,8020000,,,6,8
45,104,0.4375,0,1,8020001,,,6,7
33,104,0.25,1,1,8020001,,,6,4
60,104,0.875,2,1,8020001,,,6,14
28,104,0.625,3,1,8020001,,,6,10
60,104,0.375,4,1,8020001,,,6,6
50,104,0.125,5,1,8020001,,,6,2
41,104,0.0,6,1,8020001,,,6,0
59,104,0.25,0,1,8030000,,,6,4
59,104,0.1875,1,0,8030000,,,6,3
59,104,0.6875,2,0,8030000,,,6,11
64,104,0.375,3,0,8030000,,,6,6
64,104,0.25,4,0,8030000,,,6,4
49,104,0.5,5,1,8030000,,,6,8
59,104,0.5,6,1,8030000,,,6,8
64,104,0.3125,7,0,8030000,,,6,5
64,104,0.5625,8,0,8030000,,,6,9
64,104,0.375,9,0,8030000,,,6,6
59,104,0.3125,0,1,8030001,,,6,5
59,104,0.3125,1,0,8030001,,,6,5
60,104,0.875,0,1,8040000,,,6,14
50,104,0.3125,1,1,8040000,,,6,5
54,104,0.125,2,0,8040000,,,6,2
53,104,0.1875,3,0,8040000,,,6,3
53,104,0.1875,4,0,8040000,,,6,3
53,104,0.25,5,0,8040000,,,6,4
65,104,0.25,6,1,8040000,,,6,4
53,104,0.3125,7,1,8040000,,,6,5
53,104,0.1875,8,0,8040000,,,6,3
46,104,0.25,9,1,8040000,,,6,4
53,104,0.125,10,1,8040000,,,6,2
48,104,0.625,11,0,8040000,,,6,10
48,104,0.375,12,0,8040000,,,6,6
53,104,0.6875,0,1,8040001,,,6,11
48,104,0.3125,1,0,8040001,,,6,5
53,104,0.875,2,0,8040001,,,6,14
60,104,0.3125,3,1,8040001,,,6,5
53,104,0.1875,4,1,8040001,,,6,3
48,104,0.3125,5,0,8040001,,,6,5
48,104,0.125,6,0,8040001,,,6,2
53,104,0.25,7,0,8040001,,,6,4
36,104,0.25,8,1,8040001,,,6,4
48,104,0.375,9,1,8040001,,,6,6
53,104,0.25,10,0,8040001,,,6,4
59,104,0.25,0,1,8050000,,,6,4
64,104,0.25,1,0,8050000,,,6,4
64,104,0.3125,2,0,8050000,,,6,5
59,104,0.375,3,0,8050000,,,6,6
59,104,0.25,4,0,8050000,,,6,4
47,104,0.3125,5,1,8050000,,,6,5
59,104,0.625,6,1,8050000,,,6,10
59,104,0.8125,7,0,8050000,,,6,13
59,104,0.25,8,1,8050000,,,6,4
59,104,0.5,9,0,8050000,,,6,8
64,104,0.4375,10,0,8050000,,,6,7
59,104,0.3125,0,1,8050001,,,6,5
59,104,0.6875,1,0,8050001,,,6,11
35,104,0.4375,2,1,8050001,,,6,7
35,104,0.9375,3,0,8050001,,,6,15
35,104,0.375,4,1,8050001,,,6,6
35,104,0.25,5,0,8050001,,,6,4
47,104,0.4375,6,1,8050001,,,6,7
35,104,0.5,7,1,8050001,,,6,8
47,104,0.25,0,1,8050002,,,6,4
59,104,0.25,1,1,8050002,,,6,4
49,104,0.4375,2,1,8050002,,,6,7
50,104,0.1875,0,1,8060000,,,6,3
50,104,0.25,1,0,8060000,,,6,4
56,104,0.1875,2,0,8060000,,,6,3
52,104,0.3125,3,0,8060000,,,6,5
33,104,0.375,4,1,8060000,,,6,6
33,104,0.6875,5,0,8060000,,,6,11
62,104,0.375,6,1,8060000,,,6,6
57,104,0.3125,0,1,8070000,,,6,5
57,104,0.1875,1,0,8070000,,,6,3
33,104,0.1875,2,1,8070000,,,6,3
54,104,0.375,3,1,8070000,,,6,6
59,104,0.25,4,0,8070000,,,6,4
54,104,0.375,5,0,8070000,,,6,6
35,104,0.3125,6,1,8070000,,,6,5
59,104,0.125,7,1,8070000,,,6,2
54,104,0.4375,8,0,8070000,,,6,7
54,104,0.4375,9,0,8070000,,,6,7
35,104,0.375,10,1,8070000,,,6,6
35,104,0.1875,11,0,8070000,,,6,3
59,104,0.6875,12,1,8070000,,,6,11
31,104,0.25,0,1,8070001,,,6,4
43,104,0.3125,1,1,8070001,,,6,5
59,104,0.625,2,1,8070001,,,6,10
57,104,0.125,3,0,8070001,,,6,2
53,104,0.25,0,1,8080000,,,6,4
53,104,0.3125,1,0,8080000,,,6,5
58,104,0.125,2,0,8080000,,,6,2
51,104,0.375,3,1,8080000,,,6,6
70,104,0.125,4,1,8080000,,,6,2
51,104,0.6875,5,1,8080000,,,6,11
39,104,0.3125,6,1,8080000,,,6,5
51,104,0.5,7,1,8080000,,,6,8
51,104,0.9375,8,0,8080000,,,6,15
63,104,0.625,9,1,8080000,,,6,10
51,104,0.1875,0,1,8080001,,,6,3
51,104,0.9375,1,0,8080001,,,6,15
51,104,0.5625,2,1,8080001,,,6,9
63,104,0.1875,3,1,8080001,,,6,3
56,104,0.1875,0,1,8090000,,,6,3
51,104,0.4375,1,0,8090000,,,6,7
56,104,0.1875,2,0,8090000,,,6,3
51,104,0.625,3,0,8090000,,,6,10
51,104,0.25,4,0,8090000,,,6,4
51,104,0.375,5,0,8090000,,,6,6
51,104,0.125,6,0,8090000,,,6,2
56,104,0.1875,7,0,8090000,,,6,3
51,104,0.125,8,0,8090000,,,6,2
51,104,0.3125,9,0,8090000,,,6,5
56,104,0.1875,10,0,8090000,,,6,3
51,104,0.25,11,0,8090000,,,6,4
51,104,0.25,12,0,8090000,,,6,4
63,104,0.75,13,1,8090000,,,6,12
51,104,0.4375,0,1,8090001,,,6,7
65,104,0.25,1,1,8090001,,,6,4
67,104,0.375,2,0,8090001,,,6,6
70,104,0.4375,3,0,8090001,,,6,7
67,104,0.3125,4,0,8090001,,,6,5
56,104,0.3125,5,1,8090001,,,6,5
51,104,0.3125,6,0,8090001,,,6,5
65,104,0.375,7,1,8090001,,,6,6
67,104,0.3125,8,0,8090001,,,6,5
47,104,0.875,0,1,8100000,,,6,14
47,104,0.6875,1,1,8100000,,,6,11
