pitch,velocity,duration,pos,boundary,bar,instrument,song_id,velocity_bucket,duration_bucket
52,100,0.12727272727272726,522,0,48,_Guitar_1,_Guitar_1,6,2
52,100,0.11363636363636363,584,0,48,_Guitar_1,_Guitar_1,6,2
52,100,0.11818181818181818,638,0,48,_Guitar_1,_Guitar_1,6,2
52,100,0.16363636363636364,710,0,48,_Guitar_1,_Guitar_1,6,3
64,100,0.1318181818181818,747,0,48,_Guitar_1,_Guitar_1,6,2
59,100,0.09545454545454546,852,0,48,_Guitar_1,_Guitar_1,6,2
61,100,0.2318181818181818,760,1,50,_Guitar_1,_Guitar_1,6,4
68,100,0.21363636363636362,469,1,51,_Guitar_1,_Guitar_1,6,3
59,100,0.08181818181818182,528,0,51,_Guitar_1,_Guitar_1,6,1
64,100,0.18181818181818182,812,1,51,_Guitar_1,_Guitar_1,6,3
54,100,0.21363636363636362,77,1,52,_Guitar_1,_Guitar_1,6,3
64,100,0.09545454545454546,169,0,52,_Guitar_1,_Guitar_1,6,2
64,100,0.18181818181818182,233,0,52,_Guitar_1,_Guitar_1,6,3
59,100,0.16818181818181818,605,1,52,_Guitar_1,_Guitar_1,6,3
59,100,0.15,261,1,53,_Guitar_1,_Guitar_1,6,2
64,100,0.2818181818181818,638,1,53,_Guitar_1,_Guitar_1,6,5
57,100,0.24545454545454545,710,0,53,_Guitar_1,_Guitar_1,6,4
61,100,0.15,625,1,55,_Guitar_1,_Guitar_1,6,2
61,100,0.15,767,1,55,_Guitar_1,_Guitar_1,6,2
52,100,0.1,274,1,56,_Guitar_1,_Guitar_1,6,2
64,100,0.37727272727272726,528,1,56,_Guitar_1,_Guitar_1,6,6
59,100,0.08181818181818182,770,1,56,_Guitar_1,_Guitar_1,6,1
59,100,0.18181818181818182,791,0,56,_Guitar_1,_Guitar_1,6,3
59,100,0.2818181818181818,96,1,57,_Guitar_1,_Guitar_1,6,5
59,100,0.08181818181818182,183,0,57,_Guitar_1,_Guitar_1,6,1
59,100,0.18181818181818182,240,0,57,_Guitar_1,_Guitar_1,6,3
59,100,0.11363636363636363,414,1,57,_Guitar_1,_Guitar_1,6,2
61,100,0.15,686,1,57,_Guitar_1,_Guitar_1,6,2
56,100,0.1318181818181818,160,1,58,_Guitar_1,_Guitar_1,6,2
56,100,0.16363636363636364,591,1,58,_Guitar_1,_Guitar_1,6,3
52,100,0.11818181818181818,109,1,59,_Guitar_1,_Guitar_1,6,2
57,100,0.1,289,1,59,_Guitar_1,_Guitar_1,6,2
61,100,0.1318181818181818,281,1,60,_Guitar_1,_Guitar_1,6,2
61,100,0.2818181818181818,423,1,60,_Guitar_1,_Guitar_1,6,5
61,100,0.1,514,0,60,_Guitar_1,_Guitar_1,6,2
61,100,0.14545454545454545,637,1,60,_Guitar_1,_Guitar_1,6,2
59,100,0.15,343,1,61,_Guitar_1,_Guitar_1,6,2
61,100,0.37727272727272726,469,1,61,_Guitar_1,_Guitar_1,6,6
61,100,0.1,658,1,61,_Guitar_1,_Guitar_1,6,2
54,100,0.21363636363636362,788,1,61,_Guitar_1,_Guitar_1,6,3
56,100,0.25,114,1,62,_Guitar_1,_Guitar_1,6,4
52,100,0.16363636363636364,776,1,62,_Guitar_1,_Guitar_1,6,3
59,100,0.15,845,0,62,_Guitar_1,_Guitar_1,6,2
64,100,0.19545454545454546,34,1,63,_Guitar_1,_Guitar_1,6,3
59,100,0.08636363636363636,522,1,63,_Guitar_1,_Guitar_1,6,1
59,100,0.08181818181818182,72,1,64,_Guitar_1,_Guitar_1,6,1
59,100,0.15,518,1,64,_Guitar_1,_Guitar_1,6,2
64,100,0.11363636363636363,361,1,65,_Guitar_1,_Guitar_1,6,2
64,100,0.1318181818181818,398,0,65,_Guitar_1,_Guitar_1,6,2
59,100,0.38181818181818183,440,0,65,_Guitar_1,_Guitar_1,6,6
52,100,0.11363636363636363,695,1,65,_Guitar_1,_Guitar_1,6,2
52,100,0.08181818181818182,744,0,65,_Guitar_1,_Guitar_1,6,1
52,100,0.09545454545454546,7,1,66,_Guitar_1,_Guitar_1,6,2
64,100,0.16363636363636364,162,1,66,_Guitar_1,_Guitar_1,6,3
52,100,0.39545454545454545,262,0,66,_Guitar_1,_Guitar_1,6,6
52,100,0.15,426,1,66,_Guitar_1,_Guitar_1,6,2
59,100,0.34545454545454546,477,0,66,_Guitar_1,_Guitar_1,6,6
59,100,0.31363636363636366,182,1,67,_Guitar_1,_Guitar_1,6,5
59,100,0.15,628,1,67,_Guitar_1,_Guitar_1,6,2
59,100,0.2318181818181818,715,0,67,_Guitar_1,_Guitar_1,6,4
59,100,0.2318181818181818,769,0,67,_Guitar_1,_Guitar_1,6,4
64,100,0.2818181818181818,106,1,68,_Guitar_1,_Guitar_1,6,5
64,100,0.4090909090909091,247,1,68,_Guitar_1,_Guitar_1,6,7
64,100,0.4954545454545455,356,0,68,_Guitar_1,_Guitar_1,6,8
64,100,0.1318181818181818,685,1,68,_Guitar_1,_Guitar_1,6,2
64,100,0.16363636363636364,757,0,68,_Guitar_1,_Guitar_1,6,3
64,100,0.1,837,0,68,_Guitar_1,_Guitar_1,6,2
64,100,0.16363636363636364,170,1,69,_Guitar_1,_Guitar_1,6,3
64,100,0.11363636363636363,210,0,69,_Guitar_1,_Guitar_1,6,2
64,100,0.25,267,0,69,_Guitar_1,_Guitar_1,6,4
64,100,0.2,326,0,69,_Guitar_1,_Guitar_1,6,3
64,100,0.2636363636363636,376,0,69,_Guitar_1,_Guitar_1,6,4
59,100,0.08181818181818182,456,0,69,_Guitar_1,_Guitar_1,6,1
52,100,0.24545454545454545,616,1,69,_Guitar_1,_Guitar_1,6,4
52,100,0.1,716,0,69,_Guitar_1,_Guitar_1,6,2
59,100,0.14545454545454545,760,0,69,_Guitar_1,_Guitar_1,6,2
59,100,0.08636363636363636,817,0,69,_Guitar_1,_Guitar_1,6,1
59,100,0.19545454545454546,536,1,70,_Guitar_1,_Guitar_1,6,3
64,100,0.18181818181818182,592,0,70,_Guitar_1,_Guitar_1,6,3
64,100,0.1,661,0,70,_Guitar_1,_Guitar_1,6,2
64,100,0.11818181818181818,698,0,70,_Guitar_1,_Guitar_1,6,2
52,100,0.2636363636363636,68,1,71,_Guitar_1,_Guitar_1,6,4
59,100,0.34545454545454546,143,0,71,_Guitar_1,_Guitar_1,6,6
59,100,0.08181818181818182,302,1,71,_Guitar_1,_Guitar_1,6,1
59,100,0.2,426,1,71,_Guitar_1,_Guitar_1,6,3
59,100,0.18181818181818182,491,0,71,_Guitar_1,_Guitar_1,6,3
59,100,0.19545454545454546,541,0,71,_Guitar_1,_Guitar_1,6,3
59,100,0.08181818181818182,643,0,71,_Guitar_1,_Guitar_1,6,1
59,100,0.08181818181818182,723,0,71,_Guitar_1,_Guitar_1,6,1
64,100,0.29545454545454547,879,1,71,_Guitar_1,_Guitar_1,6,5
61,100,0.19545454545454546,216,1,72,_Guitar_1,_Guitar_1,6,3
68,100,0.1318181818181818,117,1,73,_Guitar_1,_Guitar_1,6,2
59,100,0.2590909090909091,540,1,73,_Guitar_1,_Guitar_1,6,4
59,100,0.18181818181818182,131,1,74,_Guitar_1,_Guitar_1,6,3
59,100,0.16363636363636364,301,1,74,_Guitar_1,_Guitar_1,6,3
59,100,0.1318181818181818,343,0,74,_Guitar_1,_Guitar_1,6,2
59,100,0.21363636363636362,495,1,74,_Guitar_1,_Guitar_1,6,3
68,100,0.15,564,0,74,_Guitar_1,_Guitar_1,6,2
64,100,0.21363636363636362,808,1,74,_Guitar_1,_Guitar_1,6,3
59,100,0.18181818181818182,177,1,75,_Guitar_1,_Guitar_1,6,3
64,100,0.11818181818181818,252,0,75,_Guitar_1,_Guitar_1,6,2
52,100,0.08181818181818182,630,1,75,_Guitar_1,_Guitar_1,6,1
64,100,0.08181818181818182,695,0,75,_Guitar_1,_Guitar_1,6,1
59,100,0.11363636363636363,742,0,75,_Guitar_1,_Guitar_1,6,2
59,100,0.19545454545454546,770,0,75,_Guitar_1,_Guitar_1,6,3
52,100,0.2318181818181818,825,0,75,_Guitar_1,_Guitar_1,6,4
64,100,0.1318181818181818,876,0,75,_Guitar_1,_Guitar_1,6,2
52,100,0.1318181818181818,27,1,76,_Guitar_1,_Guitar_1,6,2
64,100,0.18181818181818182,154,1,76,_Guitar_1,_Guitar_1,6,3
59,100,0.36363636363636365,595,1,76,_Guitar_1,_Guitar_1,6,6
59,100,0.18181818181818182,733,1,76,_Guitar_1,_Guitar_1,6,3
59,100,0.1318181818181818,38,1,77,_Guitar_1,_Guitar_1,6,2
59,100,0.19545454545454546,176,1,77,_Guitar_1,_Guitar_1,6,3
64,100,0.2318181818181818,374,1,77,_Guitar_1,_Guitar_1,6,4
64,100,0.11818181818181818,447,0,77,_Guitar_1,_Guitar_1,6,2
64,100,0.18181818181818182,620,1,77,_Guitar_1,_Guitar_1,6,3
64,100,0.1318181818181818,210,1,78,_Guitar_1,_Guitar_1,6,2
64,100,0.09545454545454546,359,1,78,_Guitar_1,_Guitar_1,6,2
52,100,0.09545454545454546,646,1,78,_Guitar_1,_Guitar_1,6,2
59,100,0.34545454545454546,247,1,79,_Guitar_1,_Guitar_1,6,6
59,100,0.2772727272727273,435,1,79,_Guitar_1,_Guitar_1,6,4
59,100,0.11363636363636363,745,1,79,_Guitar_1,_Guitar_1,6,2
64,100,0.11363636363636363,11,1,80,_Guitar_1,_Guitar_1,6,2
64,100,0.11818181818181818,206,1,80,_Guitar_1,_Guitar_1,6,2
64,100,0.21818181818181817,288,0,80,_Guitar_1,_Guitar_1,6,3
64,100,0.4772727272727273,478,1,80,_Guitar_1,_Guitar_1,6,8
64,100,0.21363636363636362,604,1,80,_Guitar_1,_Guitar_1,6,3
52,100,0.11818181818181818,650,0,80,_Guitar_1,_Guitar_1,6,2
64,100,0.17727272727272728,676,0,80,_Guitar_1,_Guitar_1,6,3
57,100,0.1,285,1,81,_Guitar_1,_Guitar_1,6,2
64,100,0.08181818181818182,527,1,81,_Guitar_1,_Guitar_1,6,1
52,100,0.29545454545454547,546,0,81,_Guitar_1,_Guitar_1,6,5
52,100,0.11818181818181818,632,0,81,_Guitar_1,_Guitar_1,6,2
59,100,0.08181818181818182,53,1,82,_Guitar_1,_Guitar_1,6,1
59,100,0.12727272727272726,74,0,82,_Guitar_1,_Guitar_1,6,2
64,100,0.09545454545454546,632,1,82,_Guitar_1,_Guitar_1,6,2
68,100,0.2318181818181818,668,0,82,_Guitar_1,_Guitar_1,6,4
59,100,0.1,780,1,82,_Guitar_1,_Guitar_1,6,2
64,100,0.16363636363636364,12,1,83,_Guitar_1,_Guitar_1,6,3
68,100,0.18181818181818182,150,1,83,_Guitar_1,_Guitar_1,6,3
59,100,0.1,554,1,83,_Guitar_1,_Guitar_1,6,2
59,100,0.1318181818181818,700,1,83,_Guitar_1,_Guitar_1,6,2
59,100,0.1318181818181818,37,1,84,_Guitar_1,_Guitar_1,6,2
56,100,0.5590909090909091,439,1,84,_Guitar_1,_Guitar_1,6,9
59,100,0.11818181818181818,828,1,84,_Guitar_1,_Guitar_1,6,2
59,100,0.1318181818181818,126,1,85,_Guitar_1,_Guitar_1,6,2
59,100,0.11363636363636363,521,1,85,_Guitar_1,_Guitar_1,6,2
59,100,0.36363636363636365,744,1,85,_Guitar_1,_Guitar_1,6,6
71,100,0.11363636363636363,136,1,87,_Guitar_1,_Guitar_1,6,2
83,100,0.1,172,0,87,_Guitar_1,_Guitar_1,6,2
83,100,0.1318181818181818,265,0,87,_Guitar_1,_Guitar_1,6,2
59,100,0.5772727272727273,44,1,88,_Guitar_1,_Guitar_1,6,9
59,100,0.2636363636363636,186,1,88,_Guitar_1,_Guitar_1,6,4
59,100,0.21363636363636362,478,1,89,_Guitar_1,_Guitar_1,6,3
54,100,0.08181818181818182,386,1,90,_Guitar_1,_Guitar_1,6,1
54,100,1.3954545454545455,553,1,90,_Guitar_1,_Guitar_1,6,15
56,100,0.1318181818181818,876,1,90,_Guitar_1,_Guitar_1,6,2
59,100,0.1,458,1,91,_Guitar_1,_Guitar_1,6,2
59,100,0.15,161,1,92,_Guitar_1,_Guitar_1,6,2
64,100,0.9545454545454546,692,1,92,_Guitar_1,_Guitar_1,6,15
52,100,0.16363636363636364,110,1,93,_Guitar_1,_Guitar_1,6,3
59,100,0.2318181818181818,550,1,93,_Guitar_1,_Guitar_1,6,4
59,100,0.2636363636363636,765,1,93,_Guitar_1,_Guitar_1,6,4
59,100,0.08181818181818182,278,1,94,_Guitar_1,_Guitar_1,6,1
64,100,0.15,558,1,94,_Guitar_1,_Guitar_1,6,2
64,100,0.35909090909090907,673,1,94,_Guitar_1,_Guitar_1,6,6
64,100,0.24545454545454545,822,1,94,_Guitar_1,_Guitar_1,6,4
64,100,0.35909090909090907,220,1,95,_Guitar_1,_Guitar_1,6,6
64,100,0.16363636363636364,307,0,95,_Guitar_1,_Guitar_1,6,3
64,100,0.2818181818181818,365,0,95,_Guitar_1,_Guitar_1,6,5
64,100,0.08181818181818182,452,0,95,_Guitar_1,_Guitar_1,6,1
64,100,0.08181818181818182,509,0,95,_Guitar_1,_Guitar_1,6,1
59,100,0.18181818181818182,538,0,95,_Guitar_1,_Guitar_1,6,3
54,100,0.11818181818181818,879,1,95,_Guitar_1,_Guitar_1,6,2
59,100,0.34545454545454546,220,1,96,_Guitar_1,_Guitar_1,6,6
59,100,0.24545454545454545,300,0,96,_Guitar_1,_Guitar_1,6,4
59,100,0.08181818181818182,781,1,96,_Guitar_1,_Guitar_1,6,1
59,100,0.31363636363636366,132,1,97,_Guitar_1,_Guitar_1,6,5
64,100,0.19545454545454546,227,0,97,_Guitar_1,_Guitar_1,6,3
59,100,0.2772727272727273,349,1,97,_Guitar_1,_Guitar_1,6,4
52,100,0.17727272727272728,443,0,97,_Guitar_1,_Guitar_1,6,3
64,100,0.11363636363636363,577,1,97,_Guitar_1,_Guitar_1,6,2
59,100,0.21363636363636362,500,1,98,_Guitar_1,_Guitar_1,6,3
52,100,0.2,648,1,98,_Guitar_1,_Guitar_1,6,3
59,100,0.21363636363636362,769,1,98,_Guitar_1,_Guitar_1,6,3
59,100,0.18181818181818182,72,1,99,_Guitar_1,_Guitar_1,6,3
59,100,0.11363636363636363,330,1,99,_Guitar_1,_Guitar_1,6,2
59,100,0.08181818181818182,376,0,99,_Guitar_1,_Guitar_1,6,1
59,100,0.35909090909090907,398,0,99,_Guitar_1,_Guitar_1,6,6
64,100,0.19545454545454546,768,1,99,_Guitar_1,_Guitar_1,6,3
64,100,0.1318181818181818,837,0,99,_Guitar_1,_Guitar_1,6,2
59,100,0.2636363636363636,326,1,100,_Guitar_1,_Guitar_1,6,4
64,100,0.14545454545454545,390,0,100,_Guitar_1,_Guitar_1,6,2
64,100,0.29545454545454547,527,1,100,_Guitar_1,_Guitar_1,6,5
64,100,0.18181818181818182,621,0,100,_Guitar_1,_Guitar_1,6,3
59,100,0.16363636363636364,861,1,100,_Guitar_1,_Guitar_1,6,3
59,100,0.16363636363636364,27,1,101,_Guitar_1,_Guitar_1,6,3
59,100,0.21363636363636362,462,1,101,_Guitar_1,_Guitar_1,6,3
64,100,0.1318181818181818,792,1,101,_Guitar_1,_Guitar_1,6,2
64,100,0.21363636363636362,832,0,101,_Guitar_1,_Guitar_1,6,3
59,100,0.08181818181818182,1,1,102,_Guitar_1,_Guitar_1,6,1
59,100,0.21363636363636362,27,0,102,_Guitar_1,_Guitar_1,6,3
59,100,0.17727272727272728,320,1,102,_Guitar_1,_Guitar_1,6,3
59,100,0.1,374,0,102,_Guitar_1,_Guitar_1,6,2
59,100,0.08181818181818182,451,0,102,_Guitar_1,_Guitar_1,6,1
59,100,0.4772727272727273,472,0,102,_Guitar_1,_Guitar_1,6,8
59,100,0.2318181818181818,599,1,102,_Guitar_1,_Guitar_1,6,4
59,100,0.16363636363636364,826,1,102,_Guitar_1,_Guitar_1,6,3
59,100,0.5454545454545454,685,1,103,_Guitar_1,_Guitar_1,6,9
59,100,0.4409090909090909,844,1,103,_Guitar_1,_Guitar_1,6,7
54,100,0.5227272727272727,258,1,104,_Guitar_1,_Guitar_1,6,8
59,100,1.2181818181818183,679,1,105,_Guitar_1,_Guitar_1,6,15
59,100,0.1,133,1,106,_Guitar_1,_Guitar_1,6,2
52,100,1.5954545454545455,173,0,106,_Guitar_1,_Guitar_1,6,15
52,100,0.1318181818181818,552,1,106,_Guitar_1,_Guitar_1,6,2
52,100,0.11363636363636363,687,1,106,_Guitar_1,_Guitar_1,6,2
59,100,0.08181818181818182,353,1,107,_Guitar_1,_Guitar_1,6,1
64,100,0.5590909090909091,834,1,107,_Guitar_1,_Guitar_1,6,9
64,100,0.11363636363636363,121,1,108,_Guitar_1,_Guitar_1,6,2
64,100,0.29545454545454547,302,1,108,_Guitar_1,_Guitar_1,6,5
59,100,0.16818181818181818,381,0,108,_Guitar_1,_Guitar_1,6,3
64,100,0.36363636363636365,642,1,108,_Guitar_1,_Guitar_1,6,6
52,100,1.0681818181818181,722,0,108,_Guitar_1,_Guitar_1,6,15
52,100,0.25,126,1,109,_Guitar_1,_Guitar_1,6,4
66,100,0.14545454545454545,137,1,110,_Guitar_1,_Guitar_1,6,2
52,100,0.22727272727272727,337,1,110,_Guitar_1,_Guitar_1,6,4
59,100,0.09545454545454546,742,1,110,_Guitar_1,_Guitar_1,6,2
64,100,0.5590909090909091,650,1,111,_Guitar_1,_Guitar_1,6,9
64,100,0.11818181818181818,777,1,111,_Guitar_1,_Guitar_1,6,2
59,100,0.24545454545454545,551,1,112,_Guitar_1,_Guitar_1,6,4
52,100,0.29545454545454547,755,1,112,_Guitar_1,_Guitar_1,6,5
59,100,0.18181818181818182,81,1,113,_Guitar_1,_Guitar_1,6,3
59,100,0.11818181818181818,123,0,113,_Guitar_1,_Guitar_1,6,2
56,100,0.11363636363636363,261,1,113,_Guitar_1,_Guitar_1,6,2
56,100,0.1318181818181818,319,0,113,_Guitar_1,_Guitar_1,6,2
57,100,0.37727272727272726,471,1,113,_Guitar_1,_Guitar_1,6,6
57,100,0.2818181818181818,597,1,113,_Guitar_1,_Guitar_1,6,5
52,100,0.18181818181818182,235,1,114,_Guitar_1,_Guitar_1,6,3
57,100,0.14545454545454545,370,1,114,_Guitar_1,_Guitar_1,6,2
57,100,0.34545454545454546,435,0,114,_Guitar_1,_Guitar_1,6,6
59,100,0.2318181818181818,528,0,114,_Guitar_1,_Guitar_1,6,4
59,100,0.1318181818181818,734,1,114,_Guitar_1,_Guitar_1,6,2
59,100,0.1,768,0,114,_Guitar_1,_Guitar_1,6,2
52,100,0.1,828,0,114,_Guitar_1,_Guitar_1,6,2
64,100,0.08181818181818182,876,0,114,_Guitar_1,_Guitar_1,6,1
52,100,0.09545454545454546,51,1,115,_Guitar_1,_Guitar_1,6,2
52,100,0.5727272727272728,203,1,115,_Guitar_1,_Guitar_1,6,9
56,100,0.19545454545454546,361,1,115,_Guitar_1,_Guitar_1,6,3
59,100,0.15,796,1,115,_Guitar_1,_Guitar_1,6,2
52,100,0.37727272727272726,282,1,116,_Guitar_1,_Guitar_1,6,6
52,100,0.11363636363636363,375,0,116,_Guitar_1,_Guitar_1,6,2
57,100,0.08181818181818182,443,0,116,_Guitar_1,_Guitar_1,6,1
59,100,0.34545454545454546,5,1,117,_Guitar_1,_Guitar_1,6,6
52,100,0.08636363636363636,377,1,117,_Guitar_1,_Guitar_1,6,1
52,100,0.08181818181818182,465,0,117,_Guitar_1,_Guitar_1,6,1
52,100,0.6227272727272727,502,0,117,_Guitar_1,_Guitar_1,6,10
52,100,0.11363636363636363,657,1,117,_Guitar_1,_Guitar_1,6,2
52,100,0.1,780,1,117,_Guitar_1,_Guitar_1,6,2
52,100,0.19545454545454546,860,0,117,_Guitar_1,_Guitar_1,6,3
52,100,0.31363636363636366,73,1,118,_Guitar_1,_Guitar_1,6,5
64,100,0.08181818181818182,396,1,118,_Guitar_1,_Guitar_1,6,1
52,100,0.11363636363636363,765,1,118,_Guitar_1,_Guitar_1,6,2
58,100,0.17727272727272728,273,1,6,_Guitar,扇野　瑠璃子 Stems,6,3
58,100,0.13636363636363635,590,1,6,_Guitar,扇野　瑠璃子 Stems,6,2
58,100,0.2,40,1,7,_Guitar,扇野　瑠璃子 Stems,6,3
56,100,0.12272727272727273,268,1,7,_Guitar,扇野　瑠璃子 Stems,6,2
58,100,0.5181818181818182,360,0,7,_Guitar,扇野　瑠璃子 Stems,6,8
58,100,0.1409090909090909,685,1,7,_Guitar,扇野　瑠璃子 Stems,6,2
58,100,0.2590909090909091,123,1,8,_Guitar,扇野　瑠璃子 Stems,6,4
58,100,0.3181818181818182,440,1,8,_Guitar,扇野　瑠璃子 Stems,6,5
58,100,0.5409090909090909,752,1,8,_Guitar,扇野　瑠璃子 Stems,6,9
58,100,0.6181818181818182,185,1,9,_Guitar,扇野　瑠璃子 Stems,6,10
58,100,0.5,524,1,9,_Guitar,扇野　瑠璃子 Stems,6,8
58,100,0.18181818181818182,857,1,9,_Guitar,扇野　瑠璃子 Stems,6,3
58,100,0.1,25,1,10,_Guitar,扇野　瑠璃子 Stems,6,2
58,100,0.5227272727272727,290,1,10,_Guitar,扇野　瑠璃子 Stems,6,8
58,100,0.5,625,1,10,_Guitar,扇野　瑠璃子 Stems,6,8
58,100,0.11818181818181818,53,1,11,_Guitar,扇野　瑠璃子 Stems,6,2
58,100,0.6,374,1,11,_Guitar,扇野　瑠璃子 Stems,6,10
58,100,0.5590909090909091,682,1,11,_Guitar,扇野　瑠璃子 Stems,6,9
58,100,0.38181818181818183,792,1,12,_Guitar,扇野　瑠璃子 Stems,6,6
56,100,0.18181818181818182,135,1,13,_Guitar,扇野　瑠璃子 Stems,6,3
58,100,0.5772727272727273,216,0,13,_Guitar,扇野　瑠璃子 Stems,6,9
58,100,0.5181818181818182,550,1,13,_Guitar,扇野　瑠璃子 Stems,6,8
58,100,0.3409090909090909,871,1,13,_Guitar,扇野　瑠璃子 Stems,6,5
58,100,0.1,312,1,14,_Guitar,扇野　瑠璃子 Stems,6,2
58,100,0.21818181818181817,338,0,14,_Guitar,扇野　瑠璃子 Stems,6,3
58,100,0.2818181818181818,637,1,14,_Guitar,扇野　瑠璃子 Stems,6,5
63,100,0.18181818181818182,817,1,74,_Guitar,扇野　瑠璃子 Stems,6,3
55,100,0.11818181818181818,457,1,75,_Guitar,扇野　瑠璃子 Stems,6,2
63,100,0.12272727272727273,597,1,75,_Guitar,扇野　瑠璃子 Stems,6,2
63,100,0.2818181818181818,637,0,75,_Guitar,扇野　瑠璃子 Stems,6,5
63,100,0.2409090909090909,729,0,75,_Guitar,扇野　瑠璃子 Stems,6,4
55,100,0.1,17,1,77,_Guitar,扇野　瑠璃子 Stems,6,2
63,100,0.8409090909090909,163,1,77,_Guitar,扇野　瑠璃子 Stems,6,13
63,100,0.18181818181818182,352,1,77,_Guitar,扇野　瑠璃子 Stems,6,3
56,100,0.2,669,1,77,_Guitar,扇野　瑠璃子 Stems,6,3
63,100,0.4,857,1,77,_Guitar,扇野　瑠璃子 Stems,6,6
56,100,0.2590909090909091,189,1,78,_Guitar,扇野　瑠璃子 Stems,6,4
55,100,0.1409090909090909,426,1,78,_Guitar,扇野　瑠璃子 Stems,6,2
58,100,0.3181818181818182,660,1,78,_Guitar,扇野　瑠璃子 Stems,6,5
58,100,0.1409090909090909,294,1,79,_Guitar,扇野　瑠璃子 Stems,6,2
58,100,0.2,360,0,79,_Guitar,扇野　瑠璃子 Stems,6,3
58,100,0.2,514,1,79,_Guitar,扇野　瑠璃子 Stems,6,3
74,100,0.4818181818181818,637,1,79,_Guitar,扇野　瑠璃子 Stems,6,8
74,100,0.3,747,1,79,_Guitar,扇野　瑠璃子 Stems,6,5
63,100,1.3,9,1,80,_Guitar,扇野　瑠璃子 Stems,6,15
58,100,0.12272727272727273,299,1,80,_Guitar,扇野　瑠璃子 Stems,6,2
63,100,0.6590909090909091,343,0,80,_Guitar,扇野　瑠璃子 Stems,6,11
53,100,1.7227272727272727,663,1,80,_Guitar,扇野　瑠璃子 Stems,6,15
63,100,0.2,527,1,81,_Guitar,扇野　瑠璃子 Stems,6,3
56,100,0.3181818181818182,743,1,81,_Guitar,扇野　瑠璃子 Stems,6,5
58,100,0.42272727272727273,826,0,81,_Guitar,扇野　瑠璃子 Stems,6,7
58,100,0.18181818181818182,56,1,82,_Guitar,扇野　瑠璃子 Stems,6,3
53,100,0.4,286,1,82,_Guitar,扇野　瑠璃子 Stems,6,6
68,100,0.35909090909090907,493,1,82,_Guitar,扇野　瑠璃子 Stems,6,6
68,100,0.5409090909090909,839,1,82,_Guitar,扇野　瑠璃子 Stems,6,9
82,100,0.1409090909090909,356,1,83,_Guitar,扇野　瑠璃子 Stems,6,2
58,100,0.18181818181818182,399,0,83,_Guitar,扇野　瑠璃子 Stems,6,3
55,100,0.1409090909090909,619,1,83,_Guitar,扇野　瑠璃子 Stems,6,2
55,100,0.11818181818181818,690,0,83,_Guitar,扇野　瑠璃子 Stems,6,2
58,100,0.21818181818181817,83,1,84,_Guitar,扇野　瑠璃子 Stems,6,3
58,100,0.6818181818181818,197,1,84,_Guitar,扇野　瑠璃子 Stems,6,11
55,100,0.2,373,1,84,_Guitar,扇野　瑠璃子 Stems,6,3
58,100,0.1409090909090909,422,0,84,_Guitar,扇野　瑠璃子 Stems,6,2
58,100,0.1,567,1,84,_Guitar,扇野　瑠璃子 Stems,6,2
58,100,0.18181818181818182,312,1,85,_Guitar,扇野　瑠璃子 Stems,6,3
58,100,0.3,462,1,85,_Guitar,扇野　瑠璃子 Stems,6,5
55,100,0.1590909090909091,536,0,85,_Guitar,扇野　瑠璃子 Stems,6,3
58,100,0.21818181818181817,703,1,85,_Guitar,扇野　瑠璃子 Stems,6,3
58,100,0.2590909090909091,74,1,86,_Guitar,扇野　瑠璃子 Stems,6,4
55,100,0.12272727272727273,509,1,86,_Guitar,扇野　瑠璃子 Stems,6,2
63,100,0.21818181818181817,550,0,86,_Guitar,扇野　瑠璃子 Stems,6,3
58,100,0.13636363636363635,876,1,86,_Guitar,扇野　瑠璃子 Stems,6,2
55,100,0.17727272727272728,119,1,87,_Guitar,扇野　瑠璃子 Stems,6,3
55,100,0.17727272727272728,184,0,87,_Guitar,扇野　瑠璃子 Stems,6,3
58,100,0.18181818181818182,399,1,87,_Guitar,扇野　瑠璃子 Stems,6,3
58,100,0.5,66,1,88,_Guitar,扇野　瑠璃子 Stems,6,8
62,100,0.21818181818181817,176,1,88,_Guitar,扇野　瑠璃子 Stems,6,3
58,100,0.2772727272727273,237,0,88,_Guitar,扇野　瑠璃子 Stems,6,4
58,100,0.1590909090909091,409,1,88,_Guitar,扇野　瑠璃子 Stems,6,3
55,100,0.12272727272727273,475,0,88,_Guitar,扇野　瑠璃子 Stems,6,2
58,100,0.2,650,1,88,_Guitar,扇野　瑠璃子 Stems,6,3
58,100,0.13636363636363635,106,1,89,_Guitar,扇野　瑠璃子 Stems,6,2
53,100,0.5818181818181818,532,1,0,_Guitar,_Guitar,6,9
55,100,0.17727272727272728,722,1,0,_Guitar,_Guitar,6,3
53,100,0.3409090909090909,783,0,0,_Guitar,_Guitar,6,5
55,100,0.2409090909090909,47,1,1,_Guitar,_Guitar,6,4
60,100,0.2818181818181818,571,1,1,_Guitar,_Guitar,6,5
53,100,0.32272727272727275,144,1,2,_Guitar,_Guitar,6,5
53,100,0.3,272,1,2,_Guitar,_Guitar,6,5
53,100,0.4,3,1,3,_Guitar,_Guitar,6,6
55,100,0.2,189,1,3,_Guitar,_Guitar,6,3
53,100,0.5590909090909091,259,0,3,_Guitar,_Guitar,6,9
60,100,0.1409090909090909,717,1,3,_Guitar,_Guitar,6,2
60,100,0.1409090909090909,761,0,3,_Guitar,_Guitar,6,2
